bố tôi bác tôi là thương binh vì giải phóng mọi người bác thứ ba của tôi còn nằm lại ở núi bà đen đến nay chưa tìm thấy nơi đã ngã xuống vậy mà các bạn,0
câu nói này mình đã từng nói khi bắt đầu có vụ kêu parky nhưng khi nói ra đa số dân miền nam đều hỏi ai mượn mà giờ kêu đau xót lắm thay,1
đâu cũng có người này người kia người mb từ xưa kháng chiến rất khổ nên họ luôn phấn đấu không để con em lặp lại sự nghèo khó xưa,0
parky,1
bạn nói đúng nhưng tôi nghĩ cũng do mấy thanh niên không hiểu biết thôi phà đa là rất đoàn kết tính dân tộc người n rất cao cứ thử có giặc đánh ở miền nào xem tôi chắc chắn tất cả đều cầm súng,0
phụ nữ bác chịu thương chịu khó lắm,0
nội dung anh này muốn nói là đó là văn hoá vùng miền và ở đâu cũng có người này người nọ còn là người việt nam lên yêu thương nhau có đúng không mọi người,0
tui bắc lấy chồng nam chồng ăn chơi ngoại tình nhưng tôi cũng cố gắng vun vén giờ anh tu chí làm ăn tui rất hạnh phúc,0
1 người cực hiểu chuyện,0
bắc trung nam 3 miền đều là anh em lũ ngụy nô bán nước là lũ chos,1
tôi thấy ở thời đại bây giờ vẫn có người phân biệt bắc nam tại sao vậy chúng ta nội bộ còn kỳ thị nhau thì nước ngoài họ nghĩ gì nhỉ,0
ca này khó quá,0
bạn nói hay quá như một nhà hùng biện,0
bác mình mất trong miền nam mà tận mấy chục năm mới tìm thấy hài cốt để chuyển về ngoài á mà mấy chục năm đấy bà mình toàn thắp hương,0
cám ơn anh chúng ta đang trong thời kỳ khó khăn mọi người nên nghĩ nếu chúng ta xung đột không đồng lòng thì sẽ như thế nào tôn trọng yêu thương đoàn kết nhau như ông cha ta xưa kia không nên phân biệt,0
mình là pn bắc cảm nhận pn bắc chị khó chịu đựng hơn,0
cho mình hỏi tiktok anh này là gì vậy ổng nói đến câu trong miền nam máu của người miền bắc nhuộm đỏ rồi mà chảy nước mắt,0
pàrky namky xin namky đưa xương của bác tao về parky giùm tao nằm đó từ khi giải phóng mọi người đến giờ quá lạnh rồi,1
đẹc sẻng của sẻng là dối trá đó bạn mà parky thì mới có ní nuận 9 trị,1
làng mình có những người mẹ việt nam anh hùng có mẹ nhà 1 người con đều thưa mẹ con đi mà không hẹn ngày về,0
parky,1
vì lấn đất mà đổ siro tội,0
người bắc khi đã quyết tâm họ sẽ làm rất nhiệt huyết để đạt được mục tiêu chính vì vậy họ có thể tiết kiệm thời gian đầu và sau này trở nên rất giàu có,0
miền bắc no parky,1
anh này nói quá hay đúng là người có học thức,0
nike lí giải vì sao nike phải chạy sang cali,1
nhà tui có 2 bà mẹ việt nam anh hùng và 5 lệt sĩ thì hết 3 người không tìm thấy mộ hài cốt và tất cả đều hỷ sinh trong miền nam mà thấy nhiều comen mà buồn quá,0
parky ăn rau muống voi pịa,1
bán số vẩn làm từ thiện tôi ra đường chỉ những công an chào tôi người trông chốt biết tôi vì tôi giấu,0
mình thích tắt cả vùng miền những nê người bắc,0
parky cay kiểu,1
chan quá không phải vô lý mà người ta bỏ đi tây,0
phân biệt vùng miền,1
nghĩa trang xã tao đa số chỉ có mộ chứ không có hài cốt máu miền bắc nuộm đỏ để bây giờ bị gọi parky,1
bạn nói quá chuẩn sao cứ phải si nghị nhau làm gì đều là người việt nam,0
cảm ơn những nhận xét rất đúng về người miền bắc cá nhân tôi thấy ở đâu cũng có người tốt xấu quan trọng vẫn là tâm con người,0
giờ mình mới hiểu parky là bắc kỳ,1
mình là miền bắc nhưng mình thấy các cô chú bà mình toàn vào miền nam tìm các ông các cụ mình trong miền nam về không phải tìm người mà tìm hài cốt,0
anh là 1 người việt nam chân chính,0
em ở hải dương bác em hy sinh lúc 20 tuổi ở củ chi mãi 2 năn trước mới tìm thấy mộ,0
mày sỏ lá à trốt mày nói rì,0
cảm ơn chú nghe câu máu nhuộm đỏ ở miền nam mà nghẹn ngào quá,0
bạn nói rất hay lớp trẻ bây giờ ai có suy nghĩ được như bạn chúc bạn nhiều sức khoẻ và thành công,0
mình thì ít tuổi thôi nhưng quan điểm của mình là miền bắc hay miền trung hay miền nam cùng là dân tộc việt nam mình phải yêu thương lẫn nhau đoàn kết,0
đúng lần đầu ra hà nội đi mua bánh mỳ kiểu quen miền tây nói chuyện dễ gần cái đi mua gặp bà kia shock ngang,0
anh nói đúng quá đều một nhà cả mà,0
bác tôi mất ở chiến trường miền nam và không tìm thấy hài cốt nghe anh nói đất miền nam máu người bắc nhuốm đỏ het rồi tôi rơi nước mắt,0
nếu người miền trong ai kug như anh thì sẽ có 1 việt nam đoàn kết hơn,0
ở đâu cũng có người này người kia tui tiếp xúc với người miền nam cũng rất ấn tượng với giọng nói ngọt ngào của họ tính tình cũng hào sảng,0
tôi không thích phân biệt vùng miền tôi gốc sg nha,0
nói đúng quá bạn ơi không thừa thiếu gì cảm ơn bạn bắc nam 1 nhà cùng xây dựng đất nước tươi đẹp,0
người bắc giỏi nắm nha,0
cảm ơn anh đã chia sẻ rất chân thật và đúng bắc nam một nhà,0
mấy thằng nó chửi là mấy thằng nó chưa học hết lớp 3,1
ông ngoại tôi hy sinh ở miền nam bố tôi bi thương ở miền nam,0
bác cả tui vào nam chiến đấu đến xác còn không biết nơi nào,0
anh nói chuẩn quá dân tộc Việt Nam là một,2
bỏ câu parky thì hay hơn,1
tao là người bắc nhưng chưa 1 lần nào tôi ns câu nam kì cả bởi bắc trung nam đều là người việt nam đều mang dòng máu lạc hồng chỉ mong bắc nam 1 nhà luôn có tinh thần yêu nước,0
thật sự rất ngưỡng mộ chú cảm ơn vì những gì chú nói ra nam bắc là một việt nam hùng mạnh,0
bạn nói chuẩn bác ck mình vào nam và hi sinh trong đó giờ cũng không tìm được hài cốt luôn,0
bố mình đi bộ đội bị thương ở của ngõ sài gòn nhà hàng xóm có hai chú liệt sĩ hi sinh ở chiến trường miền nam,0
bắc nam cùng 1 nhà,0
bạn này nói đứng đừng phân biệt người nam hay bắc ở đâu cũng có người tốt người sấu người giỏi hãy y thương nhau,2
trẻ tuổi mà rất hiểu biết,0
cảm ơn anh anh là người rất hiểu người bắc bắc năm 1 nhà,0
hay lắm anh trai,0
bắc nam 1 nhà mà,0
em ngoài bắc nghe anh nói ấm lòng quá ạ,0
đất nước mình thì nó phải có miền nam miền trung miền bắc nhưng cùng là một dân tộc mình nói làm sao cho nó hài hòa,0
bạn là người hiểu rất rộng chúc bạn sức khỏe,0
ba má mình người bắc vào miền nam năm 1975 mình sinh tại đồng nai từ lúc mới lớn ba má dạy phải chịu khó làm dành dụm cho mai sau,0
người có học thức nói chuyện nó khác liền,0
bắc nam 1 nhà câu nói hay nhất tao từng xem video,0
ban ơi tu hao minh là người Việt Nam,0
xúc động quá nghe thấm quá cảm ơn bạn nhiều,2
bắc trung nam 1 nhà đoàn kết cùng xây dựng đất nước,0
người hiểu biết nó khắc,0
các bạn ơi nam bắc anh em một đất nước việt nam mà,0
bạn nói đúng quá,0
anh này nói chuyện cuốn anh nói cũng chuẩn,0
tui miên trung nhưng thây ông nói đúng,0
người từng trải,0
em nói chuẩn lắm chúc em luôn vậy km hp bên mái ấm gia đình,0
gái bắc họ rất chung thủy chịu khó,0
nói hay lắm bạn,0
day là một tam su khách quan và đoàn kết,0
bạn nói rất đúng,0
chuẩn anh,0
đúng rồi tôi ở hai miền anh nói đúng,0
bạn nói chuẩn lắm,0
có một số thôi,0
bạn này có nhận xét đánh giá rất chuẩn,0
cảm ơn anh rất nhiều bác mình cũng đi chiến trường miền nam và đến giờ cũng chưa tìm được mộ bắc nam 1 nhà anh nhỉ,0
nghe tội phụ nữ bắc quá,0
bạn nói chính xác tôi miền nam lấy vợ miền bắc,0
bạn này ok,0
nói hay quá anh,0
đúng rồi anh,0
tuyệt vời,0
ok anh cảm ơn anh đã hiểu,0
người trưởng thành người có học hiểu lịch sử anh nói rất hay,0
ôi anh này nói hay quá,0
hay anh nói có lí,0
tao người trung tao thà chới với miền nam chứ barky thì never,1
thực sự như anh nói,0
phỏ dúng goc bac an rat ngon,0
tôi thấy bạn nói đúng,0
chuẩn anh nhé,0
ban noi chuan luon,0
cảm ơn anh về những chia sẻ,0
hai bác ruột của tôi vẫn nằm lại trên chiến trường miền nam thân yêu mà giờ vẫn chưa được về với gia đình nên hy vọng chúng ta đừng nói chuyện gây chia rẽ nữa ạ,0
nghe hay thấm thía quá,0
em luôn ủng hộ anh và anh nói rất đúg,0
chị người bắc nge em nói ẩm lòng quá,0
bạn nói rất hay,0
em trai nói quá chuẩn,0
con rất hiểu chuyện chúc con nhiều sức khoẻ,2
anh nói chuẩn quá,0
tôi chạy taxi ở hà nội chở hai anh khách quen người miền nam 26 này là tròn 1 năm không thấy anh gửi tiền gọi điện thuê bao mất rồi,0
góc nhìn và cảm nhận của anh admin hay quá,0
nhiều người nam pro đi làm thuê cho người bắc cũng rất nhiều đó còn anh đính chính lại thủ đô là ở hà nội,0
cám ơn con đã nói đúng,0
vào nam ăn phở ngọt oãi lạ lạ kiểu gì,0
thay mặt dân bắc cảm ơn anh nhá,0
hay quá anh,0
những người họ từng trải họ từng đi đây đi đó thì họ sẽ có cái suy nghĩ như anh này bắc hay nam cũng như vậy tao tuy ít tuổi nhưng cũng vào nam ra bắc nhưng chưa bh có 1 thái độ phân biệt,0
hay lắm anh bạn,0
giờ còn bác kỳ nam kỳ nữa à thế kỉ 2 rồi học nhiều để làm gì,1
gọi người bắc được rồi nghe chữ kỳ thấy kỳ thật,0
bác này nói chuyện công tâm chứng minh ở đâu cũng có người này người kia thôi,0
tôi người bác,0
bác nói đúng,0
sao cùng là người Việt Nam mà có những người cứ phân biệt vậy,0
các bạn chửi người bắc các bạn đâu biết người bắc thời cha ông nhuộm đỏ máu miền nam như nào không,0
bạn nói rất hay,0
chuẩn quá em,0
anh nói rất hay và ý nghĩa,0
anh là người hiểu chuyện là người từng trải,0
để tôi tag vài người bạn vào xem nhé vtv24 tin tức 24h giải trí vtvcab tin tức vtình cảm news vtv24news,0
anh nói hay nói đúng lắm người việt nam nên đoàn kết đất nước sẽ thành công,2
xin lỗi cùng là máu đỏ da vàng tại sao phân biệt làm gì vậy,0
bắc và nam sang năm 2024 rồi bắc nam đều có điểu tốt nếu như cứ nhìn vào khuyết điểm theo vùng miền sẽ không bao giờ phát triển được,0
nói quá chuẩn,0
10 điểm,0
phải công nhận người bắc người trung họ giỏi thật họ cố gắng vươn lên,0
bạn này nói chuyện rất hay và bình đẳng nói chuyện rất đoàn kết dân tộc và bình đẳng,0
rất chuẩn luôn,0
bạn nói rất hay,0
thành công nhiều hơn vì động lực nhieu hơn,0
ban noi quá hay,0
cảm ơn em,0
lâu lắm mới nghe có anh người nam nói chuyện thấm quá,0
54 dân tộc đều là anh em,0
anh rất hiểu chuyện ạ,0
đúng vậy bắc nam là 1 nhà việt nam không nên phân biệt vùng miền,0
ông ngoại tui cũng là thương binh mất 1 chân vì chiến tranh,0
em là người am hiểu xã hội,0
mình người bắc nhưng mình không phân biệt vùng miền gì mình biết người ở đâu cũng có người tốt người xấu,0
máu người bắc chảy đỏ đất nam hay qua anh oi,0
bạn rất hiểu chuyện nếu như ở trong đó ăn chơi thoải mái thì người bắc lại tiết kiệm lo cho tương lai của con,0
được ngày hôm nay phải mất bao nhiêu sương mau cha ông nga xuống vậy đừng phân biệt nb làm gì,0
nói hay lắm anh zai,0
miền nam hay bắc cũng giống nhau cũng là máu đỏ da vàng,0
cảm ơn anh rất nhiều về những điều anh vừa nói,0
mình chỉ thấy mọi người comment tin pày còn người bắc chưa comment tin namky trước bgio,1
bạn chia sẻ rất đúng cám ơn bạn,0
ông tôi nằm trong nghĩa trang liệt sĩ mà chỉ có mộ chứ không có cốt,0
hay quá bác ơi,0
bắc trung nam đều là người Việt Nam ở đâu cũng có người chăm chỉ tốt bụng và ngược lại không thể vì 1 vài con sâu mà đánh đồng tất cả được,0
bác nam có cùng dân tộc không,0
cảm ơn anh,0
cơm không đủ no phân biệt cái gì,0
trình độ miền bắc là giải phóng miền nam,0
mình là người bắc mà không thích ăn phỡ bắc phở nam ăn ngon hơn,0
nghe mà rùng mình á,0
mình cũng thế không phân biệt vùng miền nam bắc 1 nhà,0
người bắc xin cảm ơn bạn,0
bạn nói rất hay,0
kinh nghiệm trải nghiệm,0
người việt nam đều có 1 nguồn gốc nhưng người bắc tha phương rùi định cư ở phía nam,0
bạn chia xẻ câu chuyện này người dân bắc chúng tôi mừng lắm cảm ơn,0
aninh đó màu ở đây,0
ông em trai ông nội tôi đi lính vào nam khi mới 17 tuổi hi sinh và được biết đưa vào nghĩa trang bình phước đến nay vẫn chưa tìm được hài cốt ông,0
em nói quá chuẩn là một người rất hiểu chuyện,0
tôi ở hải phòng đi lính nghĩa vụ trong biên hoà ra ngoài dân thấy giọng bắc tí thì bị đánh,0
ăn bắc mặc nam tinh hoa ẩm thực bắc,0
nói hay lắm bạn à,0
chuẩn luôn em,0
tuyệt vời một người thật sự hiểu về con người việt nam,2
chính xác lun,0
tao người bắc mà thích nghe giọng nam với miền tây lắm,0
chú ăn không quen thôi như anh vào nam cũng vậy không thể ăn hết bát phở vì nó có đường ăn vào ngang lắm,0
các bạn có biết diễn biến hoà bình không,0
cảm ơn anh,0
anh nói hay quá,0
anh nói hay quá ạ,0
tự dưng kì thị người bắc rồi thanh hoa đồ đó chị dâu tui người thằng đây thấy dthuong chứ bộ ở đâu cũng có người này người kia,0
ông nội anh em nội ngoại hàng xóm của mình đã hi sinh và thương bình từ chiến trường miền nam mình ở mt sao vùng mình không phân biệt vùng miền nhìn mấy bạn mọi người phân biệt mà buồn,0
bạn nói chuyện chuẩn lắm chúc bạn sức khỏe nhé,2
anh chuẩn là người việt nam chúng ta là người Việt Nam,2
chú ruột mình cũng đang nằm trong nam,0
nói thì nói chửi thì chửi thật chẳng có liên quan cớ gì nóng giận chỉ khi giao lưu có qua không có lại hãy nổi sân,0
phải tiếp xúc với người bắc mới hiểu được,0
người có học,0
nói hay lắm,0
nói rất chuẩn,0
bắc nam như nhau nhưng người nam thoáng hơn tự nhiên hơn tôi thích người nam,0
anh nói quá đúng luôn nè,0
sao lại viết chữ đấy ra,0
mình vào nam mình thấy một số tỉnh có đại biểu nói tiếng bắc mình mới thấy ngộ hỏi ra thì mới biết là ổng gốc bắc rồi làm việc trong này lên quan chức,0
chắc ở bắc có 3 ngày,0
nếu không có bằng năm còn cái nịt,0
bác ba nhà mình cũng đi giải phóng miền nam đến giờ ông nội mình mất nhưng gia đình vẫn chưa tìm thấy bác để đưa bác về,0
cảm ơn anh trai nhé,0
bạn này hiểu chuyện đấy,0
rất hay anh trai,0
chuẩn anh zai ns rất hay,0
bác nói chuẩn quá,0
quá hay,0
ông noi đung tôi tay trăng vao nam giơ cung co 2 căn nha phô,0
chúng ta là 1 dân tộc,0
bắc nam như 1,0
cám ơn bạn,0
hay việt nam ruột thịt,0
người đi nhiều hiểu rộng nói chuyện khác hẳn,0
em cảm ơn anh đã nói lên tiếng lòng của rất nhiều người dân miền bắc cảm ơn anh đã lên tiếng cho những người liệt sĩ đã nằm xuống cảm ơn anh rất nhiều,0
anh nói hay quá,0
cảm ơn anh em là bắc nhưng dù nhiều bạn ở nam có chê bai hay gì em vẫn yêu quý người dân nam dân ở đâu trên đất nước ta đều tuyệt vời,0
một bài chia sẽ rất hay nhưng rất tiếc minh không phải là người nam không phải bắc nhưng đều là người Việt Nam cả hãy tôn trọng giúp đỡ yêu thương nhau,0
vì miền bắc không thích gì đưa tao cái thùng sốp,0
người nam học ngoại ngữ thấy nhanh thật tiếng nhè nhẹ phát âm chuẩn,0
anh thật tuyệt với,0
ngoài bắc gio cũng li di nhiều,0
giọng nói bạn truyền cảm ba tui tâp kết ra bắc có ảnh hưởng một phần văn hóa người bắc trong gia đình tui giống tính ba tui,0
bạn này nói quá chuẩn,0
rất chịu khó,0
tôi người bắc tôi đã từg vào nam rất quý các bạn trong ấy mọi người rất dễ thương vậy mà sao ở tik tok nhiều bạn phân biệt quá,0
trải qua 1 trận covid kinh hoàng chúng ta hãy trân trọng có này trân trọng những con người xung quanh mình đừng hơn thua nhau làm gì,0
người miền trung ngồi hóng,0
cuộc kháng chiến chống giặc ngoại xâm giải phóng dân tộc xd đất nước để nam bắc chung một nhà sự hy sinh của người bắc bình quân mỗi gia đình phải mang một khăn tang,0
nói rất hay anh nhìn nhận đúng khía cạnh,0
phân biệt đau cặc,1
phở bắc ăn đậm đà phở nam chịu ngọt như nước đường,0
hãy yêu thương nhau khi còn có thể nam trung bắc 1 nhà,0
mình ở mb ông nội mình đi bộ đội mất trong đắk lắc từ năm 1972 mà đến tận năm 2019 gia đình mới thìm thấy mộ và đón ông về quê hương,0
không hiểu sao nghe đến đoạn cuối tôi tự dưng dưng khóc,0
anh tâm sự thật hay,0
lại ca có li nhưng không có nước à,0
người bắc ăn bữa nay nó bữa mai lên khi bị cô vít cách li vẫn sinh hoạt bình thường,0
bạn nói có lý đúng nhé bạn,0
hơn nhau ở ăn học người anh em có học khác ngay 10 điểm,0
miển nào cũng có cái hay cái tốt anh em chúng ta đoàn kết giúp đỡ cùng hạnh phúc yên vui cả 54 dân tộc anh em,0
nghe cảm động,0
mình là người bắc với suy nghĩ của mình thì dù có là mb hay mọi người thì chúng ta vẫn là người việt nam,0
lịch sử dân tộc còn không được trân trọng thì xâm lược bằng con đường văn hóa càng dễ đồng hóa nên nhớ tiktok là của tq kiểm duyệt thế nào ta đều hiểu,0
tui o thích mấy người kì hị vùng miền,0
top những người mà có thể thân với tất cả 63 tỉnh thành top 1 tài xế bắc nam như tui,0
quá đúng luôn,0
vậy mới nói việc học quan trọng lắm đó học làm người tử tế,0
người được đi học nó khác thật sự,0
khi nào tổng bi thu là người miền nam thì hết phân biệt vùng miền ngay cả chính trị còn phân biệt nam bắc kìa,0
mặt thằng này nhìn bất hợp lý phết nhỉ,0
rất hay rất chuẩn rất khách quan,0
tôi yêu quý người miền nam,0
namkiki moimienlaitau,1
cali,1
bạn thật tuyệt,0
kao về wê kao ngoài bắc kao thấy họ xây cái nhà có khi phải 3 thế hệ đi làm thuê để cất cái nhà 3 tầng,0
chuẩn,0
chú mày nói chuẩn,0
bạn nói chuẩn,0
tôi không phân biệt nhưng bạn nói đúng,0
nhat không cho đường,0
1kg còn 8 lạng,0
xin lỗi anh em parky nhiều,1
chuẩn đó anh trai,0
anh mình lấy vợ ở miền tây nuôi vợ nuôi lun nhà mẹ vợ,0
nghe tới câu trong nam máu của người miền bắc nhuộm đỏ hết rồi mà rơi nước mắt,0
mình người bắc lấy c nam ba miền nam mẹ miền tây nhưng mình thấy thất vọng hoàn toàn về gd anh em nhà c mình sợ lắm luôn á,0
lời bác hồ đất nước việt nam là một dân tộc việt nam là một,0
để hiểu được câu bắc nam một nhà nó khó lắm,0
người bắc thấy người miền nam dễ thương tốt bụng,0
cám ơn bạn có 1 suy nghĩ quá thấu đáo máu người bắc thấm đẫm đất miền nam,0
tôi người miền bắc rất yêu quý các bạn,0
bạn nối đúng quá,0
chuẩn luôn,0
cay mắt,0
sao cứ phân biệt vùng miền là sao ai chả nói tiếng việt,0
chuẩn đấy,0
bố mình cũng bị thương vì vào nam chống quân xâm lược để giữ lại mảnh đất cho miền nam mà sao giờ các bạn cứ phan biệt nam bắc nghe đau lòng lắm luôn,0
ở miền nsm ăn ngọt canh chua củng ngọt ở vùng khác đến ăn không hợp,0
bắc nam là 1,0
đúng rồi ạ bắc nam 1 nhà đâu cũng có người này người kia đừng phân biệt vùng miền nữa,0
sao bạn hiểu chuyện vậy cùng nước o nên phân biệt,0
xin hỏi thống nhất rồi sao còn phân biệt thế,0
ở đâu chảg có người này người kia,0
nguoi bac hinh nhu ho không cho phep ai giau hon minh vi vay ho se lam bat ky viec gi de co tien cho bang nguoi khac hoac hon khac,0
cung la nguoi con phan biet vung mien may nguoi comen noi nguoi bac la không hay nha anh chu vireo noi chuan day,0
anh là một người rất hiệu chuyện không phần biệt vùng miền tat cả đều là người việt nam mình sao cứ so sánh phân biệt nhu vậy đât nước bao giờ mới pt,0
tôi nói nhé chúng tôi có xu hướng tiết kiệm là vì ngày xưa chúng tôi làm 10 để lại 8 còn chi viện cho miền nam còn mọi người riêng sg ăn tiền mĩ quen rồi,0
chỉ tàn dư của vịt tân mới phân biet vung mien thoi nó kich dong ma,1
đọc parky mà không hề hiểu họ đang chửi người bắc mình sao lại phân biệt vùng miền vậy hôm nay mình đã hiểu parky là gì thật buồn,1
không kỳ thị nam bắc nhưng tất cả những người nam có gì cho cách mạng các bạn đang sống trong hòa bình thế còn chưa đủ ạ,0
bạn là người có học thức,0
mình là người miền bắc mình rất thích mọi người ở miền trung và miền nam thấy mọi người phân biệt mình buồn lắm với mình chúng ta đều là một nhà,0
park,1
parkỳ ăn pịa parkỳ ăn cá rô cây parkỳ parkỳ ăn pịa parkỳ ăn cá rô cây parkỳ parkỳ ăn pịa parkỳ ăn cá rô cây parkỳ parkỳ ăn pịa parkỳ ăn cá rô cây parkỳ parkỳ ăn pịa parkỳ ăn cá rô cây parkỳ,1
đúng là bản chất của parky trên đời này có 2 loại người 1 là người tốt 2 là parky,1
xét về tỷ lệ đóng góp vào gdp cả nước trong 6 tháng đầu năm 202 vùng ktđ phía nam đóng góp cao nhất khoảng 37 75 còn parky,1
hà tôi người bắc mà bh tôi mới hiểu cộng đồng miền trong hay có câu parky trời ơi sao kỳ vậy bắc hay năm mình đều là người dân việt nam mà chán ghê,1
parky pphóng khoáng aan nhàn rrực rỡ khôngười kháchôn ngoan yyêu thương,1
người mọi người phải biết ơn parky bọn tao mới đúng nếu không có parky thì không có mọi người như ngày nay mà vẫn thuộc chủng tộc khơme campuchia mà thôi,1
hào lip nước mắt bác rơi chiến tranh kết thúc chúc bác hạnh phúc nghiêm vì tổ quốc xã hội chủ nghĩa vì lí tưởng của bác hồ sẵn sàng nghiêm,0
pày,1
thật lòng mà nói cái gi cũng có hai mặt dù có người miền nào thì tình yêu quê hương đất nước cũng nên thay đổi tai sao chúng ta cứ sống khét khe với từng vùng miền vậy bác thấy bác sẽ buồn lắm đó,0
đúng,0
bắc vì đói khổ quá nên họ phải cố gắng nhiều còn người nam không có bị mưa bão mất mùa không đói nên không hiểu,0
mày có biết pài đô hộ namki mấy trăm năm rồi không,1
mình không còn gì bình luân nữa,0
rất ok,0
người nam người ta sống rất chân thành mình ghi nhận điều đó cũng như bạn nghi nhận người bắc,0
mình cũng vậy bán nguyên liệu mấy cô nấu chè miền nam rất tốt tính nói chuyện vui vẻ không mà sao trên mạng thì cứ phân biệt không hiểu luôn,0
dân nam nên tỉnh ngộ sớm trước khi mất hết các vị trí kinh tế quan trọng cho người bắc,0
anh bạn kia bảo bà cụ nói nặng nề là sai anh này nói chuẩn đó phụ nữ đặc biệt hà nội chuẩn họ ăn nói tế nhị lắm,0
mấy bà miền tây lấy ck về miền bắc miền trung đa số bỏ ck về ngoại,0
giờ mới hiểu mọi người nói pày là nói người bắc mình đó à,0
đúng đấy nhưng nhìn chung vì đk vùng miền cũng do bản tính từng người mà giờ là người 1 nhà không nên phân biệt vùng miền,0
bắc trungnam đều chung dòng máu cũng đều là con cháu bác hồ chung một dòng máu lạc hồng không được phân biệt,0
người miền nam hay ăn nắm đg,0
xe lăng nói bị đuổi là hai quán trước quán này chỉ phục vụ không tốt thôi ông có nói quán này đâu mấy cha vào nhằm quán rồi sửa lại đi,0
gái bắc chửi chồng như hát hay lắm anh ưi,0
con cá tra này to nha,0
đi làm gặp mấy ông miền nam nhìn mấy bà đang làm ông hỏi sao các chị có thể làm được như này sao giỏi vậy,0
tôi bắc vào nam 1 năm nay trải nghiệm rất nhiều tốt có không tốt có nói chung ở đâu cũng có người này người kia tuy nhiên sống ở đây tôi cũng rất thoải mái,0
anh nói hay lắm ạ nam bắc 1 nhà chưa bh chia bè hay so sánh gì cả chỉ là mỗi miền có phong tục tập quán cách sống khác thôi,0
tại sao cùng trên 1 lãnh thổ lại không đoàn kết đùm bọc cùng chống lại thế lực khác mà lại phân biệt miệt thị nhau vậy đồng bào,0
cảm ơn anh ạ em yêu quý tất cả mọi người trên mọi miền tổ quốc được kết bạn với những người ở vùng miền khác là em vui lắm em cũng rất thích vào nam chơi luôn ý,0
nói như anh này rất chuẩn,0
bạn là người mọi người mà rất hiểu lịch sử và bản chất tốt đẹp của người Việt Nam có biết tại sao mỹ chọn miền nam để xây dựng lên Việt Nam Cộng Hòa không vì người mọi người dễ bị mua chuộc,1
bọn mỹ nó bảo chỉ là thuốc sau thôi mà sao anh hưởng tơi giờ chưa hết nhỉ,0
cảm ơn anh đã hiểu vào thấy mọi người phân biệt nam bắc mà buồn quá trước em có vào sài gòn em được bà con ở đó quý lắm và em cũng rất quý mọi người có một cô ở trong đó quý em như con,2
tại sao phải phân biệt làm gì,0
trăm năm trong cõi người ta ngàn năm văn vở vẫn là cali,0
đong ý,0
thời thế thay đổi phụ nữ miền bắc cũng vậy,0
ở đâu cũng có người nọ người kia nên chúng ta hãy sống và đừng phân biệt vùng miền vì chúng ta cùng chung giòng máu lạc hồng thả nhiều chưa,0
chẳng hiểu sự phân biệt vùng miền có làm sống lại Việt Nam Cộng Hòa của các bạn không,1
quá ok anh ơi em là dân bắc vào nam làm ăn và sinh sống đôi lúc tủi thân và nghẹn lòng vì bị kỳ thị nhất là quán nhậu,0
ngoài mình mỗi xã có 1 nghĩa trang xã nào cũng ít thì hơn trăm nhiều thì hơn nghìn,0
vợ tui người tày sống ở hà giang vợ tui rất tuyệt vời nói chung là trên cả tuyệt vời tui người miền nam quê 93,0
tui đi nhật ở chung mấy bạn người nam tui rất quý người miền nam không biết các bạn có suy nghĩ pày như mọi người hay nói ở toptop không,1
tôi đã sống trong nam 2 năm người mb quan trọng vấn đề khách khứa hơn người nam người bắc lo khách đến không có gì ăn còn người nam thì lo không có bia uống,0
phân biệt làm gì ngừoi 1 nhà cả,0
tao người miền trung sao mọi người cứ phải phân biệt vùng miền vậy,0
parky ăn cá bỏ xương nam kỳ nhặt lại kho tương ăn dần mình nghe họ nói nhau như vậy,1
em có 2 bác ruột đều tham gia giải phóng miền nam bác 2 là thương binh còn bác cả đã không còn do bị bạn om dội trúng ở giờ phong điền tao huế,0
nhiều người họ cứ bảo dân bắc kì kèo kiệt nhưng thật sự mình cảm nhận người bắc họ sống luôn nghĩ cho ngày mai nghĩ đến lúc ốm lúc đau nếu để kiếm mà ăn hàng ngày thôi thì nó quá đơn giản,0
thực chất bạn ơi những sinh vật nói parky đại bộ phận là bọn chống đối chia rẽ đại đoàn kết dân tộc bọn phản động nó làm lệch lạc tư tưởng,1
tui thấy anh nói đúng quê nội tui là ở mb ba tui vào nam tham gia đánh polpot về thương tật 81 cả 3 anh em tui lớn lên bằng máu của ba tui hết,0
tại sao lại phân biệt ta ở đâu trả có kẻ xấu người tốt,0
bọn phản động nó cứ thích chia rẽ vậy đó chứ người dân thì không có nè,0
nói thiệt nhé cha ông các bạn ngã xuống tụi tôi thông hiểu nổi đau nhưng do chính quyền việt cộng xui khiến nếu nghe thì chịu,0
những người dùng từ parky họ không đại diện cho nhân dân miền nam mà họ đại diện cho bọn chống phá nhà nước nếu không tỉnh nhân dân việt nam ta mắc bẫy bọn chúng mất đoàn kết dt,1
nam bắc hay trung điều có người này người kia phân biệt vùng miền thì chỉ là người ngắn học thôi,0
bọn này là bọn cali đấy,1
dân nam cũng từ dân bắc mà ra mà nhiều người lên đây bình luận parky tỏ vẻ kỳ thị không hiểu có phải con cháu kỳ thị ông bà mình không,1
mọi người nói parky tao không ghét không thù mà tao chỉ cười nhẹ cho qua và tự hào là người bắcon cặcòn những người phân biệt parky không xứng đáng để tao bận tâm và để ý,1
